-3.14, -5
-7.05, -5
-7.63, -5
-9.11, -5
-1.02, -5
-7.88, -5
-6.48, -5
-2.3, -5
-8.73, -5
-2.88, -5
-5.12, -5
-6.33, -5
-7.02, -5
-1.48, -5
-5.75, -5
-1.22, -5
-1.08, -5
-0.87, -5
-8.89, -5
-4.81, -5
-3.96, -5
-8.73, -5
-7.86, -5
-9.11, -5
-3.46, -5
-7.16, -5
-4, -5
-4.94, -5
-0.88, -5
-7.33, -5
-0.69, -5
-0.78, -5
-3.25, -5
-5.96, -5
-2.17, -5
-7.36, -5
-8.28, -5
-7.97, -5
-7.71, -5
-7.94, -5
-0.96, -5
-9.5, -5
-3.41, -5
-1.33, -5
-2.67, -5
-8.51, -5
-5.82, -5
-1.4, -5
-5.82, -5
-5.83, -5
-0.71, -5
-6.3, -5
-3.46, -5
-6.54, -5
-4.91, -5
-3.57, -5
-1.95, -5
-3.07, -5
-7.2, -5
-8.52, -5
-8.29, -5
-7.13, -5
-0.87, -5
-1.87, -5
-3.45, -5
-7.76, -5
-3.29, -5
-6.87, -5
-2.91, -5
-6.58, -5
-3.29, -5
-3.98, -5
-5.67, -5
-7.13, -5
-8.35, -5
-8.16, -5
-1.26, -5
-6.35, -5
-5.01, -5
-9.43, -5
-9.32, -5
-4.76, -5
-5.65, -5
-4.16, -5
-2.16, -5
-4.2, -5
-3.94, -5
-5.48, -5
-3.07, -5
-2.25, -5
-3.47, -5
-8.13, -5
-9.35, -5
-3.32, -5
-0.8, -5
-1.92, -5
-2.14, -5
-5.99, -5
-7.36, -5
-0.85, -5
-5.06, -5
-5.72, -5
-5.26, -5
-0.7, -5
-5.38, -5
-4.22, -5
-8.04, -5
-3.93, -5
-7, -5
-8.54, -5
-0.7, -5
-4.34, -5
-6.15, -5
-6.65, -5
-7.68, -5
-6.75, -5
-7.33, -5
-6.17, -5
-6.08, -5
-4.94, -5
-8.38, -5
-1.63, -5
-1.95, -5
-3.31, -5
-7.16, -5
-5.15, -5
-7.5, -5
-9.22, -5
-5.34, -5
-1.45, -5
-7.4, -5
-7.16, -5
-1.81, -5
-4.06, -5
-3.15, -5
-3.16, -5
-3.74, -5
-7.6, -5
-4.4, -5
-8.21, -5
-1.57, -5
-9.39, -5
-7.36, -5
-4.51, -5
-2.91, -5
-1.52, -5
-3.72, -5
-8.3, -5
-4.2, -5
-7.01, -5
-1.05, -5
-4.22, -5
-3.49, -5
-3.51, -5
-6.39, -5
-7.52, -5
-5.04, -5
-1.76, -5
-7.45, -5
-9.15, -5
-7.09, -5
-5.55, -5
-8.69, -5
-2.84, -5
-2.42, -5
-2.23, -5
-3.55, -5
-6.75, -5
-5.39, -5
-6.93, -5
-3.95, -5
-7.63, -5
-6.28, -5
-3.94, -5
-2.44, -5
-2.56, -5
-6.04, -5
-2.36, -5
-6.15, -5
-1.33, -5
-6.82, -5
-1.95, -5
-4.36, -5
-5.84, -5
-6.29, -5
-5.31, -5
-8.33, -5
-4.96, -5
-5.82, -5
-4.35, -5
-2.61, -5
-7.16, -5
-7.63, -5
-8.62, -5
-2.15, -5
-2.12, -5
-1.36, -5
-9.33, -5
-1.44, -5
-1.19, -5
-3.27, -5
-1.47, -5
-8.13, -5
-7.13, -5
-5.33, -5
-9.18, -5
-3.92, -5
-1.4, -5
-7.16, -5
-7.19, -5
-1.21, -5
-8.98, -5
-9.46, -5
