-5, -1.62
-5, -2.15
-5, -3.73
-5, -4.05
-5, -9.45
-5, -3.51
-5, -1.66
-5, -6.17
-5, -7.94
-5, -3.96
-5, -7.2
-5, -4.43
-5, -7.15
-5, -2.42
-5, -2.3
-5, -2.77
-5, -2.26
-5, -5.72
-5, -1.77
-5, -9.13
-5, -9.2
-5, -5.18
-5, -2.05
-5, -7.4
-5, -8.94
-5, -6.21
-5, -3.33
-5, -1.64
-5, -4.98
-5, -2.5
-5, -3.01
-5, -9.19
-5, -2.2
-5, -7.08
-5, -0.71
-5, -0.87
-5, -1.36
-5, -1.58
-5, -7.32
-5, -5.72
-5, -0.78
-5, -0.64
-5, -3.34
-5, -7.64
-5, -4.51
-5, -4.01
-5, -5.44
-5, -6.5
-5, -8.68
-5, -4.72
-5, -8.34
-5, -4.71
-5, -5.76
-5, -9.01
-5, -9.35
-5, -6.79
-5, -0.86
-5, -7.62
-5, -9.06
-5, -9.11
-5, -3.66
-5, -5.28
-5, -1.08
-5, -2.34
-5, -8.58
-5, -7
-5, -7.34
-5, -6.75
-5, -8.15
-5, -5.23
-5, -1.57
-5, -3.2
-5, -2.6
-5, -5.38
-5, -1.16
-5, -1.9
-5, -6.56
-5, -6.66
-5, -8.06
-5, -2.89
-5, -3.44
-5, -9.05
-5, -5.02
-5, -0.9
-5, -5.09
-5, -3.15
-5, -6.7
-5, -8.39
-5, -7.55
-5, -0.56
-5, -8.38
-5, -5.43
-5, -7.99
-5, -9.26
-5, -3.39
-5, -4.96
-5, -6.41
-5, -3.49
-5, -5.23
-5, -0.98
-5, -7.93
-5, -6.93
-5, -5.81
-5, -0.93
-5, -6.89
-5, -4.49
-5, -7.56
-5, -5.83
-5, -7.62
-5, -0.61
-5, -6.41
-5, -0.83
-5, -3.9
-5, -0.56
-5, -9.25
-5, -8.31
-5, -4.34
-5, -5.39
-5, -7.69
-5, -8.53
-5, -0.85
-5, -4.31
-5, -6.55
-5, -9.25
-5, -2.09
-5, -0.68
-5, -3.05
-5, -4.81
-5, -2.12
-5, -1.67
-5, -1.08
-5, -7.9
-5, -5.11
-5, -2.73
-5, -6.86
-5, -6.02
-5, -0.6
-5, -4.19
-5, -5.71
-5, -0.79
-5, -9.18
-5, -1.31
-5, -4.8
-5, -3.78
-5, -0.62
-5, -5.9
-5, -4.75
-5, -9.42
-5, -5.51
-5, -4.94
-5, -3.3
-5, -2.95
-5, -5.97
-5, -2.14
-5, -1.12
-5, -7.18
-5, -1.78
-5, -1.76
-5, -1.63
-5, -8.77
-5, -5.16
-5, -6.71
-5, -3.84
-5, -7.66
