-5,-5,-5,-5,
-7.29,-5,-7.289,-7.289,
-8.53,-5,-8.541,-8.541,
-7.24,-5,-7.256,-7.256,
-7.28,-5,-7.273,-7.273,
-2.8,-5,-2.787,-2.787,
-8.43,-5,-8.458,-8.458,
-6.15,-5,-6.146,-6.146,
-6.66,-5,-6.668,-6.668,
-5.63,-5,-5.62,-5.62,
-4.19,-5,-4.168,-4.168,
-5.92,-5,-5.918,-5.918,
-6.21,-5,-6.212,-6.212,
-0.5,-5,-0.5,-0.5,
-8.49,-5,-8.486,-8.486,
-2.83,-5,-2.819,-2.819,
-9.22,-5,-9.228,-9.228,
-7.4,-5,-7.397,-7.397,
-7.25,-5,-7.246,-7.246,
-4.09,-5,-4.067,-4.067,
-9.36,-5,-9.393,-9.393,
-1.33,-5,-1.317,-1.317,
-2.81,-5,-2.777,-2.777,
-3.66,-5,-3.652,-3.652,
-7.3,-5,-7.312,-7.312,
-3.53,-5,-3.502,-3.502,
-5.11,-5,-5.109,-5.109,
-6.64,-5,-6.667,-6.667,
-1.3,-5,-1.298,-1.298,
-8.29,-5,-8.302,-8.302,
-4.3,-5,-4.284,-4.284,
-8.97,-5,-8.967,-8.967,
-6.32,-5,-6.319,-6.319,
-8.61,-5,-8.599,-8.599,
-2.95,-5,-2.932,-2.932,
-7.64,-5,-7.648,-7.648,
-3.18,-5,-3.145,-3.145,
-1.39,-5,-1.374,-1.374,
-8.69,-5,-8.731,-8.731,
-0.7,-5,-0.682,-0.682,
-1.11,-5,-1.078,-1.078,
-4.55,-5,-4.535,-4.535,
-6.23,-5,-6.229,-6.229,
-4.92,-5,-4.902,-4.902,
-4.5,-5,-4.467,-4.467,
-6.32,-5,-6.33,-6.33,
-3.27,-5,-3.237,-3.237,
-5.93,-5,-5.927,-5.927,
-4.07,-5,-4.044,-4.044,
-1.96,-5,-1.97,-1.97,
-9.42,-5,-9.444,-9.444,
-4.92,-5,-4.899,-4.899,
-6.03,-5,-6.049,-6.049,
-8.36,-5,-8.397,-8.397,
-6.76,-5,-6.768,-6.768,
-3.23,-5,-3.221,-3.221,
-0.92,-5,-0.91,-0.91,
-6.23,-5,-6.238,-6.238,
-7.11,-5,-7.118,-7.118,
-3.74,-5,-3.701,-3.701,
-2.66,-5,-2.631,-2.631,
-6.21,-5,-6.212,-6.212,
-3.05,-5,-3.026,-3.026,
-8.49,-5,-8.526,-8.526,
-4.24,-5,-4.218,-4.218,
-8.47,-5,-8.488,-8.488,
-5.56,-5,-5.567,-5.567,
-4.62,-5,-4.596,-4.596,
-6.18,-5,-6.196,-6.196,
-4.58,-5,-4.56,-4.56,
-2.86,-5,-2.851,-2.851,
-8.01,-5,-8.006,-8.006,
-7.28,-5,-7.303,-7.303,
-4.77,-5,-4.744,-4.744,
-3.91,-5,-3.901,-3.901,
-9.25,-5,-9.262,-9.262,
-3.83,-5,-3.821,-3.821,
-5.99,-5,-6.005,-6.005,
