-5,-8.2,0,0,
-5,-7.34,0,0,
-5,-5.42,0,0,
-5,-5.22,0,0,
-5,-6.47,0,0,
-5,-2.09,0,0,
-5,-4.83,0,0,
-5,-3.47,0,0,
-5,-8.94,0,0,
-5,-3.6,0,0,
-5,-6.3,0,0,
-5,-3.21,0,0,
-5,-3.88,0,0,
-5,-6.35,0,0,
-5,-7.98,0,0,
-5,-8.24,0,0,
-5,-5.34,0,0,
-5,-4.71,0,0,
-5,-5,0,0,
-5,-6.29,0,0,
-5,-5.57,0,0,
-5,-3.01,0,0,
-5,-8.74,0,0,
-5,-1.85,0,0,
-5,-1.24,0,0,
-5,-1.92,0,0,
-5,-1.9,0,0,
-5,-7.14,0,0,
-5,-8.49,0,0,
-5,-3.44,0,0,
-5,-4.83,0,0,
-5,-8.51,0,0,
-5,-5.2,0,0,
-5,-6.02,0,0,
-5,-0.67,0,0,
-5,-5.11,0,0,
-5,-5.39,0,0,
-5,-8.21,0,0,
-5,-7.45,0,0,
-5,-1.24,0,0,
-5,-0.91,0,0,
-5,-9.1,0,0,
-5,-9.19,0,0,
-5,-2.4,0,0,
-5,-2.82,0,0,
-5,-5.72,0,0,
-5,-3.66,0,0,
-5,-3.84,0,0,
-5,-2.88,0,0,
-5,-7.99,0,0,
-5,-3.66,0,0,
-5,-7.72,0,0,
-5,-8.73,0,0,
-5,-7.85,0,0,
-5,-9.38,0,0,
-5,-4.05,0,0,
-5,-4.61,0,0,
-5,-0.71,0,0,
-5,-8.5,0,0,
-5,-6.99,0,0,
-5,-4.67,0,0,
-5,-8.22,0,0,
-5,-9.11,0,0,
-5,-8.47,0,0,
-5,-3.42,0,0,
-5,-4.73,0,0,
-5,-3.87,0,0,
-5,-9.5,0,0,
-5,-9.24,0,0,
-5,-0.69,0,0,
-5,-4.11,0,0,
-5,-8.21,0,0,
-5,-8.18,0,0,
-5,-6.43,0,0,
-5,-1,0,0,
-5,-4.39,0,0,
-5,-6.84,0,0,
-5,-4.65,0,0,
-5,-8.18,0,0,
-5,-3.15,0,0,
-5,-8.93,0,0,
-5,-5.31,0,0,
-5,-5.1,0,0,
-5,-7.35,0,0,
-5,-4.41,0,0,
-5,-1.47,0,0,
-5,-5.04,0,0,
-5,-4.4,0,0,
-5,-7.39,0,0,
-5,-3.63,0,0,
-5,-6.11,0,0,
-5,-3.35,0,0,
-5,-9.22,0,0,
-5,-4.91,0,0,
-5,-1.52,0,0,
-5,-8.71,0,0,
-5,-2.99,0,0,
-5,-8.85,0,0,
-5,-0.89,0,0,
-5,-1.13,0,0,
-5,-6,0,0,
-5,-4.18,0,0,
-5,-7.79,0,0,
-5,-4.7,0,0,
-5,-7.22,0,0,
-5,-6.65,0,0,
-5,-6.03,0,0,
-5,-5.59,0,0,
-5,-3.43,0,0,
-5,-3.89,0,0,
-5,-4.48,0,0,
-5,-9.42,0,0,
-5,-1.77,0,0,
-5,-9.44,0,0,
-5,-9.43,0,0,
-5,-4.64,0,0,
-5,-8.57,0,0,
-5,-0.89,0,0,
-5,-5.64,0,0,
-5,-3.64,0,0,
-5,-3.52,0,0,
-5,-6.3,0,0,
-5,-1.94,0,0,
-5,-6.95,0,0,
-5,-7.3,0,0,
-5,-2.56,0,0,
-5,-1.41,0,0,
-5,-0.95,0,0,
-5,-7.41,0,0,
-5,-3.43,0,0,
-5,-6.8,0,0,
-5,-2.03,0,0,
-5,-7.86,0,0,
-5,-9.04,0,0,
-5,-5.16,0,0,
-5,-6.69,0,0,
-5,-5.85,0,0,
-5,-2.86,0,0,
-5,-1.96,0,0,
-5,-5.49,0,0,
-5,-2.12,0,0,
-5,-7.24,0,0,
-5,-1.3,0,0,
-5,-2.6,0,0,
-5,-2.63,0,0,
-5,-0.94,0,0,
-5,-6.61,0,0,
-5,-5.36,0,0,
-5,-3.3,0,0,
-5,-3.12,0,0,
-5,-1.31,0,0,
-5,-5.39,0,0,
-5,-7.66,0,0,
-5,-2.43,0,0,
-5,-3,0,0,
-5,-7.06,0,0,
-5,-2.76,0,0,
-5,-7.15,0,0,
-5,-3.28,0,0,
-5,-5.6,0,0,
-5,-5.25,0,0,
-5,-8.97,0,0,
-5,-5.87,0,0,
-5,-3.43,0,0,
-5,-4.91,0,0,
-5,-4.14,0,0,
-5,-8.96,0,0,
-5,-6.94,0,0,
-5,-9.41,0,0,
-5,-9.49,0,0,
-5,-6.23,0,0,
-5,-8.09,0,0,
-5,-4.57,0,0,
-5,-4.78,0,0,
-5,-3.01,0,0,
-5,-0.94,0,0,
-5,-6.9,0,0,
-5,-5.27,0,0,
-5,-6.69,0,0,
-5,-2.2,0,0,
-5,-2.52,0,0,
-5,-8.05,0,0,
-5,-6.61,0,0,
-5,-1.84,0,0,
-5,-8.96,0,0,
-5,-7.9,0,0,
-5,-7.39,0,0,
-5,-3.3,0,0,
-5,-5.65,0,0,
-5,-7.94,0,0,
-5,-1.3,0,0,
-5,-1.78,0,0,
-5,-8.03,0,0,
-5,-1.17,0,0,
-5,-2.98,0,0,
-5,-6.99,0,0,
-5,-8.56,0,0,
-5,-1.76,0,0,
-5,-6.97,0,0,
-5,-3.92,0,0,
-5,-5.9,0,0,
-5,-1.34,0,0,
-5,-0.55,0,0,
-5,-6.52,0,0,
-5,-6.13,0,0,
-5,-6.11,0,0,
-5,-0.54,0,0,
-5,-2.05,0,0,
-5,-5.16,0,0,
-5,-8.46,0,0,
-5,-3.47,0,0,
-5,-0.62,0,0,
-5,-7.85,0,0,
-5,-6.93,0,0,
-5,-6.62,0,0,
-5,-0.71,0,0,
-5,-1.87,0,0,
-5,-6.6,0,0,
-5,-7.31,0,0,
-5,-8.56,0,0,
-5,-5.52,0,0,
-5,-1.07,0,0,
-5,-1.83,0,0,
-5,-1.1,0,0,
-5,-6.98,0,0,
-5,-3.53,0,0,
-5,-7.84,0,0,
-5,-7.29,0,0,
-5,-6.23,0,0,
-5,-1.32,0,0,
-5,-8.26,0,0,
-5,-4.8,0,0,
-5,-2.72,0,0,
-5,-4.98,0,0,
-5,-2.14,0,0,
-5,-2.78,0,0,
-5,-4.93,0,0,
-5,-6.39,0,0,
-5,-8.87,0,0,
-5,-1.26,0,0,
-5,-1.43,0,0,
-5,-6.97,0,0,
-5,-1.18,0,0,
-5,-2.68,0,0,
-5,-1.75,0,0,
-5,-6.95,0,0,
-5,-7.44,0,0,
-5,-0.62,0,0,
-5,-9.11,0,0,
-5,-5.8,0,0,
-5,-4.74,0,0,
-5,-4.97,0,0,
-5,-7.45,0,0,
-5,-9.31,0,0,
-5,-1.57,0,0,
-5,-4.65,0,0,
-5,-8.28,0,0,
-5,-3.11,0,0,
-5,-1.69,0,0,
-5,-8.12,0,0,
-5,-3.66,0,0,
-5,-8.86,0,0,
-5,-6.22,0,0,
-5,-3.95,0,0,
-5,-8.71,0,0,
-5,-1.7,0,0,
-5,-5.71,0,0,
-5,-0.88,0,0,
-5,-8.2,0,0,
-5,-8.66,0,0,
-5,-5.9,0,0,
-5,-9.32,0,0,
-5,-6.43,0,0,
-5,-8.88,0,0,
-5,-8.5,0,0,
-5,-6.59,0,0,
-5,-1.11,0,0,
-5,-3.1,0,0,
-5,-3.64,0,0,
-5,-5.78,0,0,
-5,-3.25,0,0,
-5,-2.92,0,0,
-5,-6.29,0,0,
-5,-4.32,0,0,
-5,-6.67,0,0,
-5,-9.16,0,0,
-5,-4.35,0,0,
-5,-7.28,0,0,
-5,-6.46,0,0,
-5,-7.43,0,0,
-5,-4.52,0,0,
-5,-7.58,0,0,
-5,-3.15,0,0,
-5,-6.26,0,0,
-5,-6.55,0,0,
-5,-7.52,0,0,
-5,-1.01,0,0,
-5,-6,0,0,
-5,-9.04,0,0,
-5,-4.18,0,0,
-5,-4.84,0,0,
-5,-7.46,0,0,
-5,-4.32,0,0,
-5,-2.89,0,0,
-5,-3.75,0,0,
-5,-3.26,0,0,
-5,-5.48,0,0,
-5,-5.42,0,0,
-5,-7.52,0,0,
-5,-8.03,0,0,
-5,-5.07,0,0,
-5,-2.46,0,0,
-5,-8.14,0,0,
-5,-8.81,0,0,
-5,-9.3,0,0,
-5,-5.09,0,0,
-5,-3.06,0,0,
-5,-6.47,0,0,
-5,-4.73,0,0,
-5,-8.88,0,0,
-5,-5.21,0,0,
-5,-0.71,0,0,
-5,-0.54,0,0,
-5,-3.75,0,0,
-5,-8.26,0,0,
-5,-1.12,0,0,
-5,-4.15,0,0,
-5,-9.36,0,0,
-5,-6.03,0,0,
-5,-6.46,0,0,
-5,-1.27,0,0,
-5,-6.19,0,0,
-5,-4.2,0,0,
-5,-2.13,0,0,
-5,-2.2,0,0,
-5,-2.68,0,0,
-5,-7.6,0,0,
-5,-2.83,0,0,
-5,-8.89,0,0,
-5,-7.21,0,0,
-5,-6.25,0,0,
-5,-1.9,0,0,
-5,-5.41,0,0,
-5,-4.25,0,0,
-5,-1.97,0,0,
-5,-6.66,0,0,
-5,-3.03,0,0,
-5,-5.79,0,0,
-5,-4.4,0,0,
-5,-4.46,0,0,
-5,-7.77,0,0,
-5,-0.98,0,0,
-5,-3.24,0,0,
-5,-5.47,0,0,
-5,-7.2,0,0,
-5,-5,0,0,
-5,-9.32,0,0,
-5,-2.69,0,0,
-5,-7.64,0,0,
-5,-7.28,0,0,
-5,-6.4,0,0,
-5,-1.85,0,0,
-5,-2.36,0,0,
-5,-6.78,0,0,
-5,-1.36,0,0,
-5,-7.46,0,0,
-5,-8.54,0,0,
-5,-1.82,0,0,
-5,-2.43,0,0,
-5,-1.19,0,0,
-5,-7.18,0,0,
-5,-0.8,0,0,
-5,-2.55,0,0,
-5,-5.38,0,0,
-5,-3.01,0,0,
-5,-1.84,0,0,
-5,-7.06,0,0,
-5,-2.97,0,0,
-5,-8.1,0,0,
-5,-8.35,0,0,
-5,-2.46,0,0,
-5,-6.03,0,0,
-5,-0.72,0,0,
-5,-2.38,0,0,
-5,-8,0,0,
-5,-1.7,0,0,
-5,-2.72,0,0,
-5,-9.13,0,0,
-5,-6.31,0,0,
-5,-1.72,0,0,
-5,-7.54,0,0,
-5,-2.06,0,0,
-5,-2.32,0,0,
-5,-0.84,0,0,
-5,-5.58,0,0,
-5,-1.39,0,0,
-5,-2.78,0,0,
-5,-6.53,0,0,
-5,-1.89,0,0,
-5,-5.58,0,0,
-5,-6.2,0,0,
-5,-5.93,0,0,
-5,-2.81,0,0,
-5,-1.45,0,0,
-5,-6.41,0,0,
-5,-2.42,0,0,
-5,-5.29,0,0,
-5,-7.65,0,0,
-5,-2.84,0,0,
-5,-1.09,0,0,
-5,-7.5,0,0,
-5,-5.17,0,0,
-5,-3.69,0,0,
-5,-6.08,0,0,
-5,-5.39,0,0,
-5,-5.35,0,0,
-5,-3.36,0,0,
-5,-3.58,0,0,
-5,-6.45,0,0,
-5,-5.43,0,0,
-5,-4.72,0,0,
-5,-6.5,0,0,
-5,-3.54,0,0,
-5,-2.78,0,0,
-5,-0.78,0,0,
-5,-6.58,0,0,
-5,-4.91,0,0,
-5,-5.45,0,0,
-5,-2.27,0,0,
-5,-9.43,0,0,
-5,-4.81,0,0,
-5,-3.98,0,0,
-5,-7.99,0,0,
-5,-8.5,0,0,
-5,-8.53,0,0,
-5,-1.59,0,0,
-5,-5.07,0,0,
-5,-8.85,0,0,
-5,-1.55,0,0,
-5,-7.72,0,0,
-5,-2.49,0,0,
-5,-7.48,0,0,
-5,-8.58,0,0,
-5,-0.96,0,0,
-5,-6.19,0,0,
-5,-3.53,0,0,
-5,-4.57,0,0,
-5,-3.22,0,0,
-5,-7.73,0,0,
-5,-0.51,0,0,
-5,-6.47,0,0,
-5,-3.52,0,0,
-5,-4.47,0,0,
-5,-9.32,0,0,
-5,-0.87,0,0,
-5,-0.9,0,0,
-5,-3.87,0,0,
-5,-8.9,0,0,
-5,-3.44,0,0,
-5,-4.37,0,0,
-5,-2.33,0,0,
-5,-5.66,0,0,
-5,-9.1,0,0,
-5,-5.58,0,0,
-5,-6.55,0,0,
-5,-7.2,0,0,
-5,-4.38,0,0,
-5,-7.75,0,0,
-5,-4.14,0,0,
-5,-2.8,0,0,
-5,-4.78,0,0,
-5,-2.18,0,0,
-5,-2.75,0,0,
-5,-2.28,0,0,
-5,-2.11,0,0,
-5,-5.43,0,0,
-5,-6.15,0,0,
-5,-2.28,0,0,
-5,-9.47,0,0,
-5,-8.86,0,0,
-5,-6.34,0,0,
-5,-4.49,0,0,
-5,-7.89,0,0,
-5,-5.61,0,0,
-5,-1.42,0,0,
-5,-2.75,0,0,
-5,-2.8,0,0,
-5,-7.5,0,0,
-5,-6.76,0,0,
-5,-4.4,0,0,
-5,-6.06,0,0,
-5,-5.38,0,0,
-5,-0.93,0,0,
-5,-1.22,0,0,
-5,-1.52,0,0,
-5,-4.7,0,0,
-5,-1.66,0,0,
-5,-6.39,0,0,
-5,-3.73,0,0,
-5,-5.84,0,0,
-5,-2.06,0,0,
-5,-4.9,0,0,
-5,-6.62,0,0,
-5,-7.16,0,0,
-5,-5.31,0,0,
-5,-2.62,0,0,
-5,-1.73,0,0,
-5,-2.49,0,0,
-5,-3.82,0,0,
-5,-1.35,0,0,
-5,-4.52,0,0,
-5,-5.61,0,0,
-5,-9.04,0,0,
-5,-7.24,0,0,
-5,-2.55,0,0,
-5,-3.82,0,0,
-5,-0.74,0,0,
-5,-1.4,0,0,
-5,-4.13,0,0,
-5,-5.18,0,0,
-5,-7.26,0,0,
-5,-2.71,0,0,
-5,-5.27,0,0,
-5,-7.01,0,0,
-5,-1.46,0,0,
-5,-8.99,0,0,
-5,-7.88,0,0,
-5,-4.05,0,0,
-5,-3.13,0,0,
-5,-9.31,0,0,
-5,-9.24,0,0,
-5,-4.51,0,0,
-5,-7.05,0,0,
-5,-2.25,0,0,
-5,-8.53,0,0,
-5,-0.72,0,0,
-5,-3.19,0,0,
-5,-6.78,0,0,
-5,-5.36,0,0,
-5,-5.99,0,0,
-5,-6.86,0,0,
-5,-6.56,0,0,
-5,-1.27,0,0,
-5,-3.56,0,0,
-5,-3.91,0,0,
-5,-6.34,0,0,
-5,-4.37,0,0,
-5,-2.27,0,0,
-5,-2.84,0,0,
-5,-4.44,0,0,
-5,-5.91,0,0,
-5,-4.86,0,0,
-5,-8.01,0,0,
-5,-1.16,0,0,
-5,-6.4,0,0,
-5,-9.18,0,0,
-5,-5,0,0,
-5,-8.45,0,0,
-5,-7.75,0,0,
-5,-5.12,0,0,
-5,-0.74,0,0,
-5,-2.96,0,0,
-5,-5.78,0,0,
-5,-2.09,0,0,
-5,-7.54,0,0,
-5,-1.78,0,0,
-5,-5.21,0,0,
-5,-3.82,0,0,
-5,-9.45,0,0,
-5,-2.94,0,0,
-5,-8.92,0,0,
-5,-4.62,0,0,
-5,-5.72,0,0,
-5,-8.52,0,0,
-5,-8.81,0,0,
-5,-6.72,0,0,
-5,-4.09,0,0,
-5,-8.84,0,0,
-5,-5.47,0,0,
-5,-5.92,0,0,
-5,-8.43,0,0,
-5,-8.89,0,0,
-5,-2.6,0,0,
-5,-2.88,0,0,
-5,-6.28,0,0,
-5,-7.58,0,0,
-5,-5.17,0,0,
-5,-3.39,0,0,
-5,-1.54,0,0,
-5,-7.18,0,0,
-5,-0.71,0,0,
-5,-6.93,0,0,
-5,-6.09,0,0,
-5,-1.39,0,0,
-5,-3.49,0,0,
-5,-5.18,0,0,
-5,-7.22,0,0,
-5,-6.46,0,0,
-5,-7.84,0,0,
-5,-2.28,0,0,
