-5,-7.67,-5,-7.67,
-5,-6.72,-4.99,-6.72,
-5,-6.71,-4.99,-6.71,
-5,-9.3,-4.99,-9.3,
-5,-1.04,-4.99,-1.03,
-5,-4.58,-5,-4.57,
-5,-5.73,-5,-5.73,
-5,-9.05,-4.99,-9.05,
-5,-6.6,-4.99,-6.6,
-5,-6.58,-4.99,-6.58,
-5,-5.01,-4.99,-5.01,
-5,-4.25,-4.99,-4.24,
-5,-3.47,-5,-3.46,
-5,-8.63,-5,-8.63,
-5,-0.6,-4.99,-0.59,
-5,-3.43,-5,-3.42,
-5,-5.56,-5,-5.56,
-5,-7.81,-4.99,-7.81,
-5,-5.72,-4.99,-5.72,
-5,-3.66,-4.99,-3.65,
-5,-4.86,-5,-4.85,
-5,-9.19,-5,-9.19,
-5,-6.57,-4.99,-6.57,
-5,-8.76,-4.99,-8.76,
-5,-1.91,-4.99,-1.9,
-5,-5.87,-5,-5.87,
-5,-3.53,-4.99,-3.52,
-5,-9.12,-5,-9.12,
-5,-6.25,-4.99,-6.25,
-5,-0.89,-4.99,-0.88,
-5,-1.19,-5,-1.18,
-5,-3.72,-5,-3.71,
-5,-4.16,-5,-4.15,
-5,-7.64,-5,-7.64,
-5,-3.89,-4.99,-3.88,
-5,-1.84,-5,-1.83,
-5,-0.6,-5,-0.59,
-5,-2.16,-5,-2.15,
-5,-2.04,-5,-2.03,
-5,-7.68,-5,-7.68,
-5,-3.02,-4.99,-3.01,
-5,-6.38,-5,-6.38,
-5,-7.99,-4.99,-7.99,
-5,-7.74,-4.99,-7.74,
-5,-8.91,-4.99,-8.91,
-5,-1.44,-4.99,-1.43,
-5,-5.59,-5,-5.59,
-5,-1.93,-4.99,-1.92,
-5,-5.82,-5,-5.82,
-5,-0.8,-4.99,-0.79,
-5,-4.39,-5,-4.38,
-5,-6.05,-5,-6.05,
-5,-4.02,-4.99,-4.01,
-5,-5.8,-5,-5.8,
-5,-6.32,-4.99,-6.32,
-5,-7.91,-4.99,-7.91,
-5,-2.67,-4.99,-2.66,
-5,-9.25,-5,-9.25,
-5,-2.6,-4.99,-2.59,
-5,-1.39,-5,-1.38,
-5,-3.78,-5,-3.77,
-5,-2.73,-5,-2.72,
-5,-3.99,-5,-3.98,
-5,-6.49,-5,-6.49,
-5,-8.86,-4.99,-8.86,
-5,-2.56,-4.99,-2.55,
-5,-4.04,-5,-4.03,
-5,-4.31,-5,-4.3,
-5,-7.48,-5,-7.48,
-5,-2.4,-4.99,-2.39,
-5,-4.55,-5,-4.54,
-5,-6.06,-5,-6.06,
-5,-5.58,-4.99,-5.58,
-5,-8.31,-4.99,-8.31,
-5,-2.1,-4.99,-2.09,
-5,-3.09,-5,-3.08,
-5,-7.49,-5,-7.49,
-5,-7.51,-4.99,-7.51,
-5,-7.87,-4.99,-7.87,
-5,-4.18,-4.99,-4.17,
-5,-3.85,-5,-3.84,
-5,-2.03,-5,-2.02,
-5,-5.8,-5,-5.8,
-5,-5.47,-4.99,-5.47,
-5,-4.77,-4.99,-4.76,
-5,-3.55,-5,-3.54,
-5,-1.28,-5,-1.27,
-5,-7.81,-5,-7.81,
-5,-0.55,-4.99,-0.54,
-5,-3.79,-5,-3.78,
-5,-3.85,-5,-3.84,
-5,-7.46,-5,-7.46,
-5,-9.34,-4.99,-9.34,
-5,-8.02,-4.99,-8.02,
-5,-8.37,-4.99,-8.37,
-5,-6.91,-4.99,-6.91,
-5,-1.23,-4.99,-1.22,
-5,-2.05,-5,-2.04,
-5,-2.82,-5,-2.81,
-5,-7.17,-5,-7.17,
-5,-3.98,-4.99,-3.97,
-5,-1.73,-5,-1.72,
-5,-5.59,-5,-5.59,
-5,-0.65,-4.99,-0.64,
-5,-1.39,-5,-1.38,
-5,-1.31,-5,-1.3,
-5,-0.7,-5,-0.69,
-5,-5.71,-5,-5.71,
